Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1809358,18.87,77,71.0,6.0,12.27,-102.43,224.24,-212.22,0.13,0.07,1.06,0.16,"
266.32
",0
1816273,0.21,40,22.0,18.0,478.78,-534.95,8 462.90,-7 871.34,0.07,0.18,1.08,14.79,"
32.82
",0
1497134,-11.79,1 258,740.0,518.0,6.95,-8.09,1 150.99,-1 174.58,0.01,-0.18,0.98,-0.02,"
-1.11
",96
1826256,-30.87,533,346.0,187.0,9.36,-38.12,353.88,-415.62,-0.02,-0.58,0.85,-0.12,"
-21.12
",100
1913124,-10.13,91,62.0,29.0,79.25,-95.37,567.23,-575.40,0.01,-0.03,0.99,-0.09,"
-27.52
",94
1887139,-10.01,141,27.0,114.0,396.57,-78.20,2 455.67,-3 727.04,-0.14,-0.78,0.66,-9.02,"
-9.55
",99
1845187,-10.61,966,17.0,949.0,13.95,-13.91,48.42,-218.38,-0.23,-0.82,0.22,-0.18,"
1.35
",100
1696790,-13.78,352,130.0,222.0,553.89,-281.94,7 283.50,-7 825.33,0.00,-0.34,0.93,-1.54,"
-9.75
",99
1812556,-11.15,1 095,577.0,518.0,1 788.61,-1 464.34,84 754.78,-72 322.52,0.08,1.20,1.17,11.35,"
18.65
",98
1774768,-12.02,148,41.0,107.0,10.43,-5.44,161.93,-298.31,-0.25,-1.00,0.54,-0.92,"
-2.42
",100
1928507,-11.89,1 877,726.0,1151.0,120.28,-144.81,1 123.61,-1 839.01,-0.04,-0.89,0.61,-0.38,"
-11.89
",99
1301800,-12.05,639,266.0,373.0,82.16,-60.88,3 505.91,-3 611.95,0.00,-0.20,0.97,-0.17,"
5.12
",0
1845803,-9.43,233,121.0,112.0,40.14,-43.97,593.91,-465.95,0.06,0.61,1.27,0.55,"
10.33
",29
1805858,-11.62,34,31.0,3.0,0.42,-3.76,4.53,-10.76,-0.17,-0.62,0.42,-0.18,"
1.80
",100
1936936,-6.76,160,140.0,20.0,92.72,-216.75,678.38,-781.54,-0.01,-0.24,0.87,-0.64,"
-5.15
",95
1895642,-15.89,59,24.0,35.0,277.00,-164.00,2 382.00,-2 814.00,-0.05,-0.55,0.85,-7.32,"
6.78
",91
1927159,23.29,135,54.0,81.0,223.24,-101.31,1 572.01,-1 341.39,0.09,0.68,1.17,1.71,"
24.98
",0
1717682,-12.33,1 170,651.0,519.0,50.91,-27.54,388.82,-419.42,-0.00,-0.27,0.93,-0.03,"
2.34
",2
1865534,-16.46,491,282.0,209.0,53.40,-106.76,1 628.18,-1 751.60,-0.02,-0.43,0.93,-0.25,"
-25.76
",0
1724751,-15.93,62,22.0,40.0,176.44,-142.24,2 073.75,-2 233.06,0.04,-0.22,0.93,-2.57,"
-7.25
",0
1237817,-13.01,2 239,1478.0,761.0,136.60,-113.20,3 366.59,-3 496.74,0.02,-0.22,0.96,-0.06,"
-7.36
",99
1812481,-12.60,1 254,727.0,527.0,2 477.27,-2 885.83,128 520.48,-105 706.06,0.07,2.26,1.22,18.19,"
-2.35
",87
1927939,-45.05,25,8.0,17.0,1.81,-1.58,12.62,-21.63,-0.30,-0.64,0.58,-0.36,"
-45.05
",100
1688140,-7.04,72,26.0,46.0,54.36,-32.88,223.14,-235.84,0.01,-0.17,0.95,-0.18,"
2.96
",33
1903969,4.86,125,94.0,31.0,35.80,-38.31,1 163.69,-380.77,0.56,3.41,3.06,6.26,"
1.17
",0
1931979,-98.03,40,19.0,21.0,59.04,-97.12,194.39,-392.17,-0.20,-0.72,0.50,-4.94,"
-98.03
",0
1880395,-8.64,364,252.0,112.0,1 018.45,-2 116.31,82 854.96,-86 310.03,-0.01,-0.16,0.96,-9.49,"
-3.33
",95
1902117,-13.43,225,113.0,112.0,6 150.41,-14 610.02,153 407.78,-163 592.76,-0.01,-0.26,0.94,-45.27,"
5.10
",29
1228475,-13.71,2 075,1311.0,764.0,231.75,-95.22,8 274.81,-8 726.40,0.03,-0.34,0.95,-0.22,"
-9.84
",99
1908000,-13.61,38,8.0,30.0,3.95,-4.82,11.34,-75.65,-0.84,-1.00,0.15,-1.69,"
-3.93
",81
1460168,-13.52,2 393,1722.0,671.0,56.44,-57.34,3 255.50,-3 395.55,-0.00,-0.33,0.96,-0.06,"
7.90
",97
1818854,-16.99,54,17.0,37.0,16.32,-10.37,83.36,-156.38,-0.22,-0.90,0.53,-1.35,"
-0.47
",0
1832908,-15.47,353,270.0,83.0,5.31,-54.69,244.22,-406.34,-0.02,-0.77,0.60,-0.46,"
0.69
",77
1936097,-43.97,398,317.0,81.0,35.69,-108.99,2 006.28,-1 679.72,0.11,0.93,1.19,0.82,"
52.83
",0
1748767,-0.67,93,60.0,33.0,49.95,-68.47,935.66,-805.30,0.12,0.61,1.16,1.40,"
1.00
",100
1891800,-16.12,92,60.0,32.0,4.35,-20.34,93.81,-152.16,-0.15,-0.70,0.62,-0.63,"
-21.67
",96
1887777,-11.18,182,118.0,64.0,58.60,-116.13,1 037.63,-1 269.41,-0.05,-0.55,0.82,-1.27,"
1.65
",0
1560619,-21.52,1 724,588.0,1136.0,345.44,-168.98,17 484.25,-18 707.43,-0.02,-0.33,0.93,-0.71,"
8.50
",93
1910818,-20.30,293,133.0,160.0,18.11,-6.18,282.49,-302.79,-0.00,-0.26,0.93,-0.07,"
-45.30
",0
1814960,-13.91,979,884.0,95.0,994.35,-1 306.56,10 420.79,-11 812.92,-0.00,-0.21,0.88,-1.42,"
12.26
",100
1833197,-15.61,314,125.0,189.0,2 238.19,-801.63,44 260.48,-48 278.58,-0.02,-0.35,0.92,-12.80,"
-0.86
",85
1890836,-29.56,330,250.0,80.0,2.35,-5.10,241.78,-304.91,-0.07,-0.81,0.79,-0.19,"
-19.88
",100
