Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1819914,87.77,186,74.19354839,138,25.80645161,48,0.11,2.45,1.87,0.5,33.4,0
1045551,282.56,4507,69.20346128,3119,30.79653872,1388,0.1,2.44,1.13,0.26,-14.04,99
984345,145.53,2771,66.97942981,1856,33.02057019,915,0.07,2.44,1.34,0.42,4.08,100
1882794,15.74,2245,66.99331849,1504,33.00668151,741,0.12,2.44,1.47,0.66,1.06,100
1807829,12.29,1334,64.69265367,863,35.30734633,471,0.12,2.43,1.52,0.37,3.15,100
1807829,12.29,1334,64.69265367,863,35.30734633,471,0.12,2.43,1.52,0.37,3.15,100
1943345,4.79,169,75.14792899,127,24.85207101,42,0.1,2.43,1.96,1.42,4.79,98
1816302,49.26,3961,93.15829336,3690,6.84170664,271,0.03,2.42,1.58,1.85,7.7,99
1847849,25.59,126,70.63492063,89,29.36507937,37,0.16,2.42,1.89,14.2,10.13,100
1896768,19.79,86,81.39534884,70,18.60465116,16,0.24,2.42,2.09,41.32,4.88,82
1812551,-3.87,1000,52.7,527,47.3,473,0.1,2.42,1.2,17.52,-5.09,99
1755759,63.76,3357,65.5347036,2200,34.4652964,1157,0.07,2.41,1.44,3.2,33.73,99
1647142,32.13,1110,69.27927928,769,30.72072072,341,0.09,2.41,1.24,0.14,1.29,99
1531887,543.36,3681,66.17766911,2436,33.82233089,1245,0.09,2.4,1.12,0.47,-19.57,93
1845674,114.19,2085,70.64748201,1473,29.35251799,612,0.07,2.4,1.35,1.56,-0.26,99
1934727,43.76,782,67.13554987,525,32.86445013,257,0.08,2.39,1.62,28.02,43.76,99
1668471,27.8,67,47.76119403,32,52.23880597,35,0.13,2.39,1.71,4.04,-2.04,0
1757494,11.12,337,76.2611276,257,23.7388724,80,0.11,2.39,1.21,0.1,-0.66,100
1607553,255.13,1395,66.52329749,928,33.47670251,467,0.07,2.38,1.21,0.24,-21.61,99
1800989,60.5,984,75.20325203,740,24.79674797,244,0.1,2.38,1.47,1.84,1.51,95
1209004,53.79,1904,73.84453782,1406,26.15546218,498,0.12,2.38,1.35,0.5,5.78,98
1940188,5.34,325,70.15384615,228,29.84615385,97,0.09,2.38,1.77,15.48,5.34,100
1938442,2.57,42,66.66666667,28,33.33333333,14,0.19,2.38,1.69,1.6,2.57,95
1927013,17.37,77,64.93506494,50,35.06493506,27,0.23,2.37,1.67,1.12,17.37,100
1936575,29.04,1673,59.35445308,993,40.64554692,680,0.11,2.36,1.55,1.73,8.06,99
1930950,4.75,98,71.42857143,70,28.57142857,28,0.13,2.36,1.6,58.47,4.75,100
1906644,99.9,145,65.51724138,95,34.48275862,50,0.31,2.35,1.66,0.34,-1.43,97
1785228,42.06,3119,54.88938762,1712,45.11061238,1407,0.03,2.35,1.28,0.88,4.93,100
1682342,41.82,6468,72.35621521,4680,27.64378479,1788,0.08,2.35,1.46,0.57,7.78,99
1912994,39.04,66,75.75757576,50,24.24242424,16,0.21,2.35,2.05,0.11,27.83,0
1827018,26,88,50,44,50,44,0.2,2.35,1.5,0.06,3.45,100
1851948,354.91,231,87.44588745,202,12.55411255,29,0.07,2.34,1.33,6.84,60.66,0
1865584,47.52,178,87.64044944,156,12.35955056,22,0.16,2.33,1.69,0.35,14.31,14
1864349,471.9,186,58.06451613,108,41.93548387,78,0.13,2.32,1.49,2.3,11.89,0
1864349,471.9,186,58.06451613,108,41.93548387,78,0.13,2.32,1.49,2.3,11.89,0
1583536,95.16,7907,52.70013912,4167,47.29986088,3740,0.08,2.32,1.51,3.4,2.57,99
1906353,20.43,41,48.7804878,20,51.2195122,21,0.27,2.32,1.76,1.4,8.46,90
1515522,106.11,2638,71.19029568,1878,28.80970432,760,0.07,2.31,1.16,0.21,-3.25,98
1901642,33.83,268,65.67164179,176,34.32835821,92,0.15,2.31,1.47,0.98,6.34,0
1788926,41.24,214,68.22429907,146,31.77570093,68,0.1,2.29,2.15,1.84,24.11,0
1196985,422.79,597,84.58961474,505,15.41038526,92,0.17,2.27,1.31,5.39,11.94,100
1812481,-12.6,1254,57.97448166,727,42.02551834,527,0.07,2.26,1.22,18.19,-2.35,87
1339793,230.32,1748,72.71167048,1271,27.28832952,477,0.07,2.24,1.41,0.26,22.44,99
1221221,53.25,1902,73.13354364,1391,26.86645636,511,0.11,2.22,1.32,0.46,7.15,99
1897223,20.23,167,77.24550898,129,22.75449102,38,0.22,2.22,1.88,3.51,23.23,0
1729794,37.71,296,67.90540541,201,32.09459459,95,0.12,2.21,1.28,0.26,0.28,96
1502590,42.64,990,85.85858586,850,14.14141414,140,0.08,2.19,1.21,0.06,-0.92,99
1917247,27.71,103,66.99029126,69,33.00970874,34,0.13,2.19,1.54,13.04,21.51,100
1766955,19.38,310,55.16129032,171,44.83870968,139,0.07,2.19,1.18,1.88,4.11,11
1852818,43.19,709,70.80394922,502,29.19605078,207,0.16,2.18,1.77,24.37,1.65,97
1759535,40.51,1328,76.43072289,1015,23.56927711,313,0.07,2.16,1.19,0.55,8.06,74
1742887,26.35,659,64.64339909,426,35.35660091,233,0.09,2.16,1.81,1.39,7.36,100
1766360,28.85,76,48.68421053,37,51.31578947,39,0.17,2.15,1.59,1.8,21.9,0
884935,200.44,896,76.00446429,681,23.99553571,215,0.16,2.13,1.42,0.3,-1.92,99
1838011,188.54,1838,71.16430903,1308,28.83569097,530,0.08,2.13,1.56,1.85,5.23,99
1812873,131.09,18824,71.65852104,13489,28.34147896,5335,-0.01,2.12,1.27,6.91,25.08,99
1332093,72.91,247,74.08906883,183,25.91093117,64,0.09,2.12,2.05,21.26,4.15,100
1927533,5.07,36,72.22222222,26,27.77777778,10,0.2,2.12,1.78,0.7,5.07,100
1942652,83.83,20,85,17,15,3,0.31,2.11,3.11,1.11,83.83,10
1871114,44.05,165,70.3030303,116,29.6969697,49,0.21,2.1,2.07,1.75,18.09,92
1788700,90.28,562,45.01779359,253,54.98220641,309,0.09,2.08,1.22,0.12,7.97,98
871735,103.34,901,67.59156493,609,32.40843507,292,0.07,2.07,1.12,0.23,13.73,99
1815181,27.21,170,68.23529412,116,31.76470588,54,0.19,2.07,2.05,1.6,4.55,100
1882495,27.25,71,74.64788732,53,25.35211268,18,0.26,2.06,1.83,5.47,0.89,0
1907082,5.15,24,79.16666667,19,20.83333333,5,0.31,2.06,2.36,3.1,4.3,92
1940895,40.66,226,51.32743363,116,48.67256637,110,0.13,2.05,1.28,2.57,-7.25,98
1821900,187.65,626,48.40255591,303,51.59744409,323,0.09,2.04,1.11,97.19,4.18,0
1729786,364.04,657,72.45053272,476,27.54946728,181,0.16,2.03,2.38,11.12,4.62,98
1936042,5.63,32,71.875,23,28.125,9,0.25,2.02,2.1,0.35,5.63,100
1727922,72.5,585,75.8974359,444,24.1025641,141,0.05,2.01,1.45,1.24,1.2,97
1549391,61.13,6973,75.57722644,5270,24.42277356,1703,0.04,2.01,1.24,0.45,-2.46,98
1847696,27,1241,78.24335214,971,21.75664786,270,0.07,2.01,1.33,0.22,9.11,94
1853784,8,101,75.24752475,76,24.75247525,25,0.15,2.01,1.53,0.55,0.14,48
1923798,9.15,114,64.03508772,73,35.96491228,41,0.13,2,1.43,0.69,9.15,0
1877939,40.42,846,49.17257683,416,50.82742317,430,0.05,1.99,1.17,21.5,0.15,58
1165611,28.72,2641,67.09579705,1772,32.90420295,869,0.09,1.99,1.19,1.06,-7.29,89
1930567,5.77,51,62.74509804,32,37.25490196,19,0.15,1.99,1.99,11.32,5.77,0
1930567,5.77,51,62.74509804,32,37.25490196,19,0.15,1.99,1.99,11.32,5.77,0
1729016,117.56,1391,68.72753415,956,31.27246585,435,0.05,1.97,1.3,0.65,14.73,99
1426943,60.8,1222,88.95253682,1087,11.04746318,135,0.04,1.97,1.31,0.39,-6.73,99
1467928,38.06,6953,72.71681289,5056,27.28318711,1897,0.06,1.97,1.3,0.28,3.75,99
1217711,30.44,2111,40.54950261,856,59.45049739,1255,0.04,1.93,1.14,77.4,22.29,46
1862221,19.4,83,71.08433735,59,28.91566265,24,0.1,1.93,1.69,19.86,-3.84,0
1803281,69.87,207,84.5410628,175,15.4589372,32,0.16,1.92,1.55,0.66,20.06,99
1888448,627.48,458,67.68558952,310,32.31441048,148,0.44,1.91,2.38,0.78,6.89,100
1912993,36.15,66,75.75757576,50,24.24242424,16,0.16,1.91,1.84,1.09,25.78,0
1864994,26.39,164,53.65853659,88,46.34146341,76,0.08,1.91,1.4,3.22,3.23,95
1500874,236.89,1640,72.43902439,1188,27.56097561,452,0.1,1.9,1.3,0.46,19.11,99
1794581,71.27,1058,68.05293006,720,31.94706994,338,0.07,1.88,1.52,0.6,10.74,100
1836946,50.13,129,94.57364341,122,5.426356589,7,0.35,1.88,2.53,1.96,4.23,100
1922841,43.08,154,57.79220779,89,42.20779221,65,0.27,1.88,1.39,0.16,43.08,0
1729960,67.84,185,87.56756757,162,12.43243243,23,0.12,1.87,1.47,0.73,-3.36,0
1820256,20.02,502,51.79282869,260,48.20717131,242,0.07,1.86,1.45,7.97,-4.82,92
1500879,54.84,1260,71.82539683,905,28.17460317,355,0.11,1.85,1.37,0.58,8.72,99
1838364,38.44,349,63.61031519,222,36.38968481,127,0.09,1.85,1.36,0.82,18.98,0
1888990,27.27,149,54.36241611,81,45.63758389,68,0.2,1.85,1.52,0.92,3.08,59
1937537,1.01,30,90,27,10,3,0.17,1.85,1.89,0.53,1.01,100
721761,304.21,1640,80.06097561,1313,19.93902439,327,0.15,1.84,1.55,3.66,4.34,98
1438708,88.61,442,39.36651584,174,60.63348416,268,0.09,1.84,1.28,20.19,-27.78,92
1918315,31.31,506,60.07905138,304,39.92094862,202,0.07,1.84,1.38,0.94,11.68,0
911766,25.88,720,76.52777778,551,23.47222222,169,0.17,1.83,1.34,0.05,0.05,100
1880838,99.07,129,56.58914729,73,43.41085271,56,0.19,1.82,1.68,1.05,31.04,0
1913721,45.91,65,76.92307692,50,23.07692308,15,0.22,1.82,2.27,3.26,35.99,0
1753666,257.46,71,94.36619718,67,5.633802817,4,0.27,1.81,2.27,2.23,9.72,100
1889975,85.52,3312,74.72826087,2475,25.27173913,837,0,1.81,1.33,4.21,8.32,0
1914055,42.65,225,80.44444444,181,19.55555556,44,0.16,1.79,1.61,52.43,20.98,0
1921453,4.19,48,56.25,27,43.75,21,0.14,1.79,1.37,0.44,4.19,97
1734963,3.88,149,72.48322148,108,27.51677852,41,0.14,1.79,1.75,3.07,0.5,59
1817748,215.78,4347,70.347366,3058,29.652634,1289,0.09,1.78,1.38,4.48,-9.77,88
1807482,52.39,339,82.00589971,278,17.99410029,61,0.09,1.78,1.32,0.15,-4.49,98
1920883,44.15,76,78.94736842,60,21.05263158,16,0.19,1.78,1.92,1.51,44.15,28
1733589,22.4,316,69.93670886,221,30.06329114,95,0.15,1.78,1.54,6.67,4.06,92
1931838,5.01,1023,71.84750733,735,28.15249267,288,0.06,1.78,1.98,4.6,5.01,100
1886228,56.64,341,75.95307918,259,24.04692082,82,0.1,1.77,1.37,1.08,12.99,34
1937477,64.55,27,37.03703704,10,62.96296296,17,0.21,1.76,1.45,2.34,64.55,0
1806963,27.47,772,62.30569948,481,37.69430052,291,0.09,1.76,1.49,3.75,23.99,63
1935486,20.22,62,62.90322581,39,37.09677419,23,0.17,1.76,1.68,0.65,20.22,0
1849973,24.83,252,69.84126984,176,30.15873016,76,0.1,1.75,1.55,3.24,6.38,97
1850826,57.33,67,85.07462687,57,14.92537313,10,0.22,1.74,1.69,3.32,15.64,31
1839028,122.1,188,74.46808511,140,25.53191489,48,0.11,1.73,1.39,2.71,13.13,94
1852613,57.35,81,69.13580247,56,30.86419753,25,0.18,1.72,1.5,1.42,-5.63,87
1829726,61.45,88,55.68181818,49,44.31818182,39,0.19,1.71,1.54,0.14,5.59,100
1907491,2.86,386,87.04663212,336,12.95336788,50,0.14,1.7,1.6,0.69,2.7,98
1867922,27.97,13325,62.86679174,8377,37.13320826,4948,0.06,1.69,1.42,1.93,2.19,99
1790092,247.61,9670,75.11892451,7264,24.88107549,2406,0.06,1.68,1.52,2.05,10.83,90
1451784,200.9,4558,76.3053971,3478,23.6946029,1080,0.06,1.68,1.4,2.42,-6.56,99
1721322,38.19,1225,75.59183673,926,24.40816327,299,0.1,1.68,1.28,0.2,4.29,99
1594137,35.79,3555,55.83684951,1985,44.16315049,1570,0.06,1.68,1.16,10.07,-4.84,99
1657925,15.71,1067,66.91658857,714,33.08341143,353,0.03,1.68,1.15,2.79,-0.32,0
1834025,48.95,1931,66.13153806,1277,33.86846194,654,0.03,1.67,1.2,21.36,7.69,94
1913306,51.6,201,76.11940299,153,23.88059701,48,0.12,1.65,1.39,1.32,33.31,1
1937366,21.17,36,86.11111111,31,13.88888889,5,0.27,1.65,2.46,318.33,21.17,0
1931575,8.46,74,60.81081081,45,39.18918919,29,0.12,1.64,1.29,1.21,8.46,81
1938250,3.22,66,78.78787879,52,21.21212121,14,0.17,1.64,1.67,1.39,3.22,96
1939996,2.51,47,80.85106383,38,19.14893617,9,0.18,1.63,1.81,5.76,2.51,89
1785447,132.08,843,71.886121,606,28.113879,237,0.04,1.62,1.56,3.13,10.28,99
1858561,118.31,229,62.44541485,143,37.55458515,86,0.16,1.62,1.43,1.55,1.83,0
1905017,88.16,923,80.82340195,746,19.17659805,177,0.12,1.62,1.46,0.8,25.24,0
1876890,23.32,1029,64.04275996,659,35.95724004,370,0.03,1.62,1.54,62.27,29.98,97
1748758,315.34,99,82.82828283,82,17.17171717,17,0.22,1.61,1.91,2.23,5.82,100
1825144,161.98,970,69.3814433,673,30.6185567,297,0.06,1.61,1.2,2.08,9.38,93
1931418,21.13,800,85.5,684,14.5,116,0.14,1.61,1.65,35.4,19.27,97
1381093,54.85,23718,76.74761784,18203,23.25238216,5515,0.01,1.6,1.28,4.94,2.55,99
1781905,15.41,136,62.5,85,37.5,51,0.12,1.6,1.36,0.46,4.13,35
1801708,12.54,3328,69.02043269,2297,30.97956731,1031,0.04,1.6,1.18,1.53,7.08,93
1883890,118.82,691,83.93632417,580,16.06367583,111,0.08,1.59,1.34,2.75,30.91,0
1633087,50.47,536,76.30597015,409,23.69402985,127,0.08,1.59,1.59,0.55,5.21,99
1923056,1.56,19,63.15789474,12,36.84210526,7,0.19,1.59,1.56,8.19,1.56,100
1747523,128.32,177,69.49152542,123,30.50847458,54,0.13,1.58,1.29,279.31,3.56,94
1215538,89.39,2389,71.53620762,1709,28.46379238,680,0.03,1.58,1.35,3.44,4.73,99
1934235,7.24,224,63.39285714,142,36.60714286,82,0.1,1.58,1.8,3.23,7.24,100
1787226,36.39,1180,84.40677966,996,15.59322034,184,0.08,1.57,1.17,0.15,3.43,100
1702207,13.02,4411,78.71231013,3472,21.28768987,939,0.03,1.57,1.18,4.08,1.4,86
1932878,9.69,181,64.64088398,117,35.35911602,64,0.11,1.57,1.49,1.92,9.69,91
1464781,149.4,101,86.13861386,87,13.86138614,14,0.16,1.56,1.4,0.43,-4.22,99
1774917,31.29,787,73.82465057,581,26.17534943,206,0.07,1.56,1.31,2.24,9.56,0
1840850,3.67,346,65.60693642,227,34.39306358,119,0.09,1.56,1.22,0.05,-1.46,100
1450544,235.13,1869,72.92669877,1363,27.07330123,506,0.09,1.55,1.28,0.57,26.88,98
1820923,47.18,246,65.04065041,160,34.95934959,86,0.12,1.55,1.33,5.09,-27.14,0
1823235,26.45,224,54.01785714,121,45.98214286,103,0.17,1.55,1.31,0.02,9.71,100
1744094,85.92,296,58.10810811,172,41.89189189,124,0.18,1.53,1.17,0.29,-18.29,100
1740334,26.97,325,52.92307692,172,47.07692308,153,0.14,1.53,1.53,2.64,-26.07,0
1932236,30.69,119,71.42857143,85,28.57142857,34,0.22,1.52,2.01,2.58,30.69,100
1727311,53.44,1151,83.40573414,960,16.59426586,191,0.07,1.51,1.11,0.14,-12.4,100
1931533,4.73,178,78.65168539,140,21.34831461,38,0.09,1.51,2.05,0.75,4.73,100
1073428,85.12,7835,70.31269943,5509,29.68730057,2326,0.03,1.5,1.32,2.02,5.97,97
1808642,-100,588,61.73469388,363,38.26530612,225,0.27,1.49,1.6,5.87,-100,23
1903948,17.36,581,63.68330465,370,36.31669535,211,0.07,1.48,1.23,0.87,2.1,93
1777455,16.76,352,94.31818182,332,5.681818182,20,0.07,1.48,1.3,0.72,-6.88,100
1375042,0.61,24562,76.51249898,18793,23.48750102,5769,0.01,1.47,1.2,0.27,1.53,99
1619669,280.57,296,59.12162162,175,40.87837838,121,0.12,1.46,1.21,15.52,-4.46,26
1670059,30.44,1131,97.6127321,1104,2.387267905,27,0.24,1.46,2.34,14.9,5.25,43
1889061,5.9,128,72.65625,93,27.34375,35,0.09,1.46,1.64,0.46,0.63,98
991766,102.03,4176,66.21168582,2765,33.78831418,1411,0.02,1.45,1.08,3.66,5.55,100
1921278,87.68,294,68.36734694,201,31.63265306,93,0.09,1.45,1.28,1.24,87.69,95
1936182,20.35,13,61.53846154,8,38.46153846,5,0.24,1.45,2.43,78.27,20.35,0
1849147,14.73,1295,70.03861004,907,29.96138996,388,0.06,1.45,1.17,0.42,-23.77,99
1147378,-4.98,3001,70.70976341,2122,29.29023659,879,0.08,1.45,1.1,0.06,-6.3,98
1202927,88.26,1232,65.82792208,811,34.17207792,421,0.1,1.44,1.26,0.31,-0.4,87
1943443,51.94,199,41.20603015,82,58.79396985,117,0.07,1.44,1.16,2.61,51.94,0
1824152,35.94,43,51.1627907,22,48.8372093,21,0.17,1.42,1.64,4.18,3.06,0
1915282,30.22,174,72.4137931,126,27.5862069,48,0.13,1.42,1.46,0.09,-5.07,85
1926978,8.9,55,61.81818182,34,38.18181818,21,0.15,1.42,2.27,4.86,8.9,100
1924099,47.36,205,68.7804878,141,31.2195122,64,0.11,1.41,1.4,0.6,47.36,0
1894077,24.17,51,52.94117647,27,47.05882353,24,0.2,1.4,1.67,235.84,18.87,100
1222374,109.71,27878,75.95595093,21175,24.04404907,6703,0.01,1.39,1.28,2.22,1.41,99
1463760,81.46,5232,68.08103976,3562,31.91896024,1670,0.07,1.39,1.08,1.02,-11.2,91
1266385,57.59,5506,64.78387214,3567,35.21612786,1939,0.05,1.37,1.09,0.03,-18.39,99
1850668,50.04,240,67.5,162,32.5,78,0.09,1.36,1.29,0.63,12.02,0
1392091,330.21,2628,73.55403349,1933,26.44596651,695,0.1,1.34,1.3,4.9,2.9,98
1417893,109.84,707,68.4582744,484,31.5417256,223,0.05,1.34,1.2,4.66,5.62,99
1766188,184.99,877,69.21322691,607,30.78677309,270,0.08,1.33,1.2,0.63,41.38,0
1868255,24.78,50,56,28,44,22,0.12,1.33,1.44,8.8,14.85,0
1795416,18.57,138,68.84057971,95,31.15942029,43,0.17,1.33,1.64,8.23,9.16,60
1916865,30.03,364,66.75824176,243,33.24175824,121,0.08,1.32,1.83,7.51,20.32,89
1881675,49.87,316,56.32911392,178,43.67088608,138,0.06,1.31,1.16,2.78,2.95,89
1846086,21.9,69,84.05797101,58,15.94202899,11,0.21,1.31,1.98,11.45,7.08,0
1939564,4.66,69,73.91304348,51,26.08695652,18,0.12,1.31,1.71,0.63,4.66,60
1595363,20.83,2726,50.58694057,1379,49.41305943,1347,0.04,1.3,1.1,0.06,-4,100
762818,73.53,1408,48.93465909,689,51.06534091,719,0.06,1.29,1.1,5.22,-5.06,99
1869126,33.31,1512,70.8994709,1072,29.1005291,440,0.05,1.29,1.37,1.68,-5.59,100
1712504,1584.02,1958,75.3319714,1475,24.6680286,483,0.1,1.28,1.21,1.4,-36.31,99
1209960,55.13,3819,69.65174129,2660,30.34825871,1159,-0.01,1.28,1.28,1.21,3.18,99
1846459,33.87,194,70.6185567,137,29.3814433,57,0.13,1.25,1.42,87.34,11.13,96
1725821,32.99,247,55.46558704,137,44.53441296,110,0.19,1.25,1.47,1.93,-26.67,0
1901640,33.2,214,79.43925234,170,20.56074766,44,0.1,1.22,1.84,9.83,35.18,22
1833919,25.74,173,70.52023121,122,29.47976879,51,0.11,1.21,1.38,0.07,-5.52,83
1914695,23.09,114,59.64912281,68,40.35087719,46,0.11,1.21,1.26,4.46,7.29,97
1774499,110.42,6440,67.08074534,4320,32.91925466,2120,0.06,1.2,1.13,1.13,-9.62,99
1749898,20.32,951,64.56361725,614,35.43638275,337,0.08,1.2,1.29,0.21,5.66,100
1891510,4.83,219,64.84018265,142,35.15981735,77,0.11,1.2,1.51,2.2,4.16,94
1812556,-11.15,1095,52.69406393,577,47.30593607,518,0.08,1.2,1.17,11.35,18.65,98
1759237,64.22,722,75.6232687,546,24.3767313,176,0.15,1.19,1.26,0.61,-37.84,83
1792156,123.71,220,57.27272727,126,42.72727273,94,0.17,1.18,1.26,0.56,-10.95,100
1825107,57.73,332,59.63855422,198,40.36144578,134,0.08,1.18,1.18,0.39,26.81,36
1930554,12.17,54,59.25925926,32,40.74074074,22,0.18,1.18,1.5,0.45,12.18,100
1936465,4.08,40,72.5,29,27.5,11,0.15,1.18,1.53,0.49,4.08,0
1559158,300.65,2746,65.18572469,1790,34.81427531,956,0.09,1.17,1.12,1.04,2.52,99
1747525,42.33,166,68.6746988,114,31.3253012,52,0.09,1.17,1.21,10.45,-5.41,97
1925730,10.74,87,72.4137931,63,27.5862069,24,0.11,1.17,1.49,0.41,10.74,97
1760332,155.86,440,66.59090909,293,33.40909091,147,0.09,1.16,1.38,10.32,7.38,94
1673465,446.27,336,70.53571429,237,29.46428571,99,0.12,1.15,1.2,1.03,-15.67,47
1841403,375.61,2698,69.68124537,1880,30.31875463,818,0.06,1.15,1.29,2.54,20.06,94
1722516,53.59,394,45.17766497,178,54.82233503,216,-0.08,1.15,1.2,,-0.24,7
1866577,33.75,1416,71.04519774,1006,28.95480226,410,0.04,1.15,1.31,1.34,-5.96,99
1753246,21.33,4768,71.20385906,3395,28.79614094,1373,0.04,1.15,1.27,0.39,4.03,99
1887311,97.37,2495,64.12825651,1600,35.87174349,895,0.07,1.14,1.31,5.24,14.7,98
1833611,37.08,254,81.1023622,206,18.8976378,48,0.13,1.14,1.47,0.33,14.38,92
1866632,33.95,1407,70.93105899,998,29.06894101,409,0.04,1.14,1.31,1.36,-5.78,100
1084560,19.78,9261,66.88262607,6194,33.11737393,3067,0.04,1.14,1.06,0.06,2.53,99
1866637,31.19,1407,71.0021322,999,28.9978678,408,0.04,1.13,1.31,1.37,-5.72,100
1866635,28.22,1408,70.95170455,999,29.04829545,409,0.04,1.13,1.31,1.36,-5.2,100
1254886,27.46,7684,73.41228527,5641,26.58771473,2043,0.03,1.13,1.23,0.33,5.09,96
1764447,33.52,197,65.4822335,129,34.5177665,68,0.08,1.12,1.22,14.05,19.19,0
1859677,24.17,223,61.88340807,138,38.11659193,85,0.16,1.12,1.46,1.87,4.57,0
597557,72.74,1142,76.5323993,874,23.4676007,268,0.06,1.1,1.11,0.19,0.02,6
1735923,56.74,773,77.10219922,596,22.89780078,177,0.07,1.1,1.13,0.51,-18.32,99
1684879,71.22,1037,75.79556413,786,24.20443587,251,0.05,1.09,1.29,1.72,12.09,98
1392089,231.86,1637,71.71655467,1174,28.28344533,463,0.1,1.07,1.22,0.69,-36.63,99
1904540,16.38,347,66.57060519,231,33.42939481,116,0.08,1.07,1.23,2.15,-11.39,0
1879696,4.94,355,71.83098592,255,28.16901408,100,0.11,1.07,1.41,0.28,1.78,100
1922085,20.19,261,72.79693487,190,27.20306513,71,0.06,1.06,1.42,0.6,6.37,97
1662008,101.62,819,75.57997558,619,24.42002442,200,0.1,1.05,1.12,1.11,-19.84,99
1363066,55.5,1582,57.14285714,904,42.85714286,678,0.08,1.05,1.26,0.61,-23.91,90
1623679,37.54,1168,78.85273973,921,21.14726027,247,0.06,1.05,1.32,1.04,3.3,97
1856744,26.78,11290,57.91851196,6539,42.08148804,4751,0.04,1.05,1.17,2.99,-20.64,99
1348251,63.16,4512,76.15248227,3436,23.84751773,1076,0.04,1.04,1.2,0.55,7.79,99
1755618,-8.69,650,32.61538462,212,67.38461538,438,0.07,1.04,1.15,0.14,2.9,0
1854755,18.45,81,81.48148148,66,18.51851852,15,0.13,1.03,1.35,0.49,-1.48,93
1891507,3.23,69,63.76811594,44,36.23188406,25,0.1,1.03,1.34,4.67,1.46,100
1676020,25.92,448,36.60714286,164,63.39285714,284,0.04,1.02,1.09,0.58,-7.02,100
1248157,65.66,1688,70.85308057,1196,29.14691943,492,0.03,1.01,1.07,0.08,-19.39,100
1937211,19.53,18,72.22222222,13,27.77777778,5,0.24,1.01,1.6,29.3,19.53,0
1870281,49.83,104,68.26923077,71,31.73076923,33,0.1,1,1.28,0.03,3.1,100
798703,41.35,674,41.54302671,280,58.45697329,394,0.04,1,1.12,0.75,-12.32,78
1712414,25.23,705,70.21276596,495,29.78723404,210,0.09,1,1.48,0.36,3.66,100
1339697,24.45,1606,87.98256538,1413,12.01743462,193,0.06,1,1.07,0.03,-0.21,100
1912476,14.75,223,77.57847534,173,22.42152466,50,0.14,1,1.16,0.2,6.36,99
1594934,525.54,3703,75.20928977,2785,24.79071023,918,0.09,0.99,1.13,0.3,-14.92,99
1638265,56.65,1053,74.83380817,788,25.16619183,265,0.04,0.99,1.12,0.52,3.52,96
1921215,7.24,134,41.79104478,56,58.20895522,78,0.06,0.99,1.17,0.3,5.85,0
1849137,46.11,1425,71.78947368,1023,28.21052632,402,0.04,0.98,1.22,1.45,-5.9,99
1315897,40.3,1284,81.07476636,1041,18.92523364,243,0.07,0.97,1.11,0.28,3.79,100
1764795,40.28,1839,60.46764546,1112,39.53235454,727,0.03,0.97,1.08,1.31,-4.84,87
1872613,36.04,78,51.28205128,40,48.71794872,38,0.18,0.97,1.23,0.09,0.7,0
1189801,77.04,3038,53.12705727,1614,46.87294273,1424,0.06,0.96,1.21,7.88,4.24,3
1676532,54.02,116,37.06896552,43,62.93103448,73,0.11,0.96,1.22,26.35,-11.45,68
1845080,16.36,157,46.49681529,73,53.50318471,84,0.09,0.94,1.17,1.04,0.84,85
1936097,-43.97,398,79.64824121,317,20.35175879,81,0.11,0.93,1.19,0.82,52.83,0
1940162,41.81,139,63.30935252,88,36.69064748,51,0.12,0.92,1.49,0.3,41.81,96
1922646,21.11,97,32.98969072,32,67.01030928,65,0.09,0.92,1.21,1.65,6.98,94
1024610,191.15,4374,83.15043439,3637,16.84956561,737,0.05,0.9,1.34,0.33,1.32,0
1829142,124.18,376,79.78723404,300,20.21276596,76,0.12,0.9,1.26,3.3,-23.11,0
1921509,49.02,109,55.04587156,60,44.95412844,49,0.09,0.89,1.16,12.75,-13.12,98
1746666,179.69,1054,65.5597723,691,34.4402277,363,0.11,0.88,1.16,0.56,-15.73,93
1934194,41.2,174,42.52873563,74,57.47126437,100,0.12,0.88,1.33,3.3,-33.05,0
1528774,33.63,8705,72.84319357,6341,27.15680643,2364,0.04,0.88,1.2,0.63,7.23,99
1530392,13.22,102,76.47058824,78,23.52941176,24,0.07,0.88,1.18,0.08,0.66,99
1754490,23.71,258,63.56589147,164,36.43410853,94,0.06,0.86,1.18,8.7,37.25,16
1834418,7.99,675,56.59259259,382,43.40740741,293,0.04,0.86,1.13,0.26,7.5,0
1937371,7.66,160,69.375,111,30.625,49,0.12,0.86,1.27,0.32,7.66,100
1862964,23.73,640,77.34375,495,22.65625,145,0.06,0.85,1.37,0.51,8.98,0
1933520,20.02,259,76.06177606,197,23.93822394,62,0.16,0.84,1.58,0.78,20.02,97
1847291,4.13,962,85.96673597,827,14.03326403,135,0.07,0.84,1.26,0.42,0.56,96
1670231,3.65,2564,63.5725429,1630,36.4274571,934,0.04,0.84,1.08,0.04,-13.46,99
