Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1759535,40.51,1328,1015,313,123.64,-145.78,4589.55,-3853.89,0.07,2.16,1.19,0.55,8.06,74
1705129,60.94,444,289,155,50.52,-18.32,887.22,-582.57,0.12,3.76,1.52,0.69,5,95
1725821,32.99,247,137,110,64.79,-58.2,1484.75,-1009,0.19,1.25,1.47,1.93,-26.67,0
1647478,24.67,993,716,277,859.34,-314.42,12419.56,-7885.79,0.11,3.56,1.57,4.57,2.64,91
1676532,54.02,116,43,73,1742.62,-1204.72,17116.08,-14058.95,0.11,0.96,1.22,26.35,-11.45,68
1895442,32.6,59,37,22,80.96,-23.21,766.7,-436.04,0.41,8.4,1.76,5.6,10.12,0
1832604,25.79,268,185,83,535.6,-168.72,5333.79,-3254.83,0.13,4.35,1.64,7.76,6.81,91
1395342,76.72,10950,7084,3866,473.76,-668.8,69186.42,-59702.86,0.04,4.23,1.16,0.87,-16.55,99
1823865,29.54,420,360,60,87.23,-27.01,871.56,-529.65,0.09,3.68,1.65,0.81,7.69,98
1592148,59.11,156,125,31,18.49,-6.41,331.57,-68.95,0.48,17.15,4.81,1.68,4.53,100
1895473,31.9,110,76,34,22.1,-16.6,615.25,-290.65,0.54,16.56,2.12,2.95,12.63,0
1193804,44.31,5188,3610,1578,119.61,-224.36,25782.1,-24570.07,0.02,0.51,1.05,0.23,-21.15,99
1733977,53.35,1411,1028,383,39.81,-33.82,5768.15,-4167.75,0.13,2.8,1.38,1.13,-5.83,100
1896793,28.57,76,48,28,38.4,-40.6,907.7,-653.4,0.3,4.28,1.39,3.35,9.96,0
1847696,27,1241,971,270,26.91,-28.85,1086.35,-815.46,0.07,2.01,1.33,0.22,9.11,94
1774551,253.33,1399,1055,344,610,-176.7,22349.51,-6768.73,0.28,18.26,3.3,11.14,15.22,4
1712414,25.23,705,495,210,12.47,-28.26,772.86,-520.53,0.09,1,1.48,0.36,3.66,100
1862221,19.4,83,59,24,1232.33,-855.96,4034.73,-2385.97,0.1,1.93,1.69,19.86,-3.84,0
1731576,136.42,9063,6691,2372,173.73,-946.32,33939.85,-30096.06,0.01,0.72,1.13,0.42,0.55,70
1788925,68.52,726,578,148,3259.77,-2876.28,96399.48,-37298.88,0.23,11.58,2.58,81.41,1.83,87
1906644,99.9,145,95,50,10.94,-5.84,125.25,-75.3,0.31,2.35,1.66,0.34,-1.43,97
1918315,31.31,506,304,202,102.6,-135.25,1746.69,-1270.19,0.07,1.84,1.38,0.94,11.68,0
1623230,124.9,81,66,15,15.49,-8.19,159.62,-32.47,0.49,9.21,4.92,1.57,4.98,0
1849973,24.83,252,176,76,404.06,-131.72,2290.03,-1474.62,0.1,1.75,1.55,3.24,6.38,97
1862188,15.74,194,89,105,72.7,-48.28,2310.34,-1984.98,0.07,0.62,1.16,1.68,1.61,98
1519656,188.51,3550,2733,817,886.44,-1209.16,25050.06,-19694.94,0.04,0.68,1.27,1.51,4.06,98
1730652,26.97,771,635,136,1043.91,-287.56,8482.1,-5364.54,0.06,4.22,1.58,4.04,5.08,100
1881631,60.63,137,105,32,2990.96,-1677.36,36663.06,-14926.03,0.29,8.49,2.46,158.66,18.74,90
1670231,3.65,2564,1630,934,51.63,-34.76,1391,-1293.59,0.04,0.84,1.08,0.04,-13.46,99
1287725,22.67,3978,2832,1146,29.65,-29.1,2526.26,-1255.23,0.15,8.92,2.01,0.32,2.35,86
1833606,26.57,419,337,82,95.77,-84.65,2387.01,-1055.29,0.29,15.25,2.26,3.18,11.06,94
1887149,45.14,698,264,434,703.63,-174.74,3205.31,-1538.74,0.07,4.81,2.08,2.39,20.47,94
1885162,28.02,88,65,23,12.82,-6.77,195.54,-59.36,0.49,7.07,3.29,1.55,13.29,0
1845080,16.36,157,73,84,24.77,-18.55,1143.97,-980.06,0.09,0.94,1.17,1.04,0.84,85
1357266,24.56,254,191,63,46.23,-53.59,782.59,-264.02,0.31,8.65,2.96,2.04,2.97,77
1886323,23.05,133,103,30,62.99,-113.32,1290.83,-842.55,0.14,0.83,1.53,3.37,9.88,0
1883078,41.87,743,543,200,557.92,-136.24,12297.93,-4976.47,0.19,26.78,2.47,9.85,13.51,99
1733589,22.4,316,221,95,357.75,-301.86,6003.53,-3895.67,0.15,1.78,1.54,6.67,4.06,92
1595363,20.83,2726,1379,1347,5.5,-5.87,1769.42,-1610.8,0.04,1.3,1.1,0.06,-4,100
1913387,-38.97,226,132,94,6.31,-10.41,119.85,-217.92,0.03,-0.63,0.55,-0.43,-28.51,96
1807482,52.39,339,278,61,8.83,-17.2,216.55,-164.18,0.09,1.78,1.32,0.15,-4.49,98
1820256,20.02,502,260,242,2663.49,-1076.07,12805.56,-8802.11,0.07,1.86,1.45,7.97,-4.82,92
1897014,48.33,849,588,261,1204.79,-442.89,15601.56,-6579.82,0.14,10.76,2.37,10.63,19.06,0
1785228,42.06,3119,1712,1407,803.84,-565.12,12679.74,-9940.63,0.03,2.35,1.28,0.88,4.93,100
1815172,20.71,212,149,63,63.84,-17.51,824.59,-310.37,0.24,8.67,2.66,2.43,1.9,100
1862964,23.73,640,495,145,20.24,-166,1199.85,-876.33,0.06,0.85,1.37,0.51,8.98,0
1751294,13.05,262,166,96,23.31,-31.5,566.71,-501.44,0.05,0.71,1.13,0.25,-6.11,100
1895479,28.15,105,73,32,15.15,-14.9,582.85,-293.1,0.58,14.1,1.99,2.76,9.71,0
1896768,19.79,86,70,16,778.59,-1025.57,6811.09,-3257.64,0.24,2.42,2.09,41.32,4.88,82
1868255,24.78,50,28,22,382.73,-195.66,1430.4,-990.37,0.12,1.33,1.44,8.8,14.85,0
1682342,41.82,6468,4680,1788,131.18,-136.76,11762.82,-8054.27,0.08,2.35,1.46,0.57,7.78,99
1731444,20.64,175,113,62,66.03,-31.9,1621.65,-589.6,0.38,15.17,2.75,5.9,2.19,97
1263823,20.69,1624,1261,363,123.92,-171.66,15084.35,-14818.39,0.05,0.15,1.02,0.16,-28.55,99
1045551,282.56,4507,3119,1388,91.3,-135.58,10089.17,-8901.17,0.1,2.44,1.13,0.26,-14.04,99
1792075,20.43,576,441,135,55.05,-45.8,1560.64,-1428.19,0.03,0.52,1.09,0.23,-0.14,0
1798091,19.2,1048,566,482,3946.72,-1929.23,239387.7,-188760.78,0.11,2.62,1.27,48.31,20,98
1916295,22.79,275,155,120,17.55,-8.9,362.75,-300.93,0.11,0.78,1.21,0.22,-7.47,28
1847849,25.59,126,89,37,470.12,-531.97,3792.95,-2004.14,0.16,2.42,1.89,14.2,10.13,100
1864235,32.67,1144,699,445,434.94,-119.42,6795.21,-3527.88,0.1,8.09,1.93,2.86,8.95,99
1919502,39.73,80,58,22,13.19,-7.38,91.62,-55.29,0.18,2.65,1.66,0.45,32.59,97
1895058,16.85,290,198,92,46.8,-62.26,814.93,-761.66,0.03,0.34,1.07,0.18,8.35,76
1903628,33.08,178,154,24,99.33,-53.67,485.48,-189.59,0.18,5.51,2.56,1.66,15.82,99
1789492,10.15,126,73,53,9188,-6959,131450,-126062,0.04,0.18,1.04,42.76,15.44,99
1805983,127,492,384,108,223.35,-185.46,4060.13,-2219.35,0.18,3.05,1.83,3.74,11.13,0
1874400,28.29,77,46,31,62.06,-67.99,782.09,-662.82,0.09,0.36,1.18,1.55,-12.82,0
1699275,17.21,55,21,34,57.75,-45.08,695.46,-609.41,0.08,0.44,1.14,1.56,-3.64,0
1914166,44.26,129,92,37,163.79,-48.11,1769.84,-441.93,0.3,18.47,4,10.29,33.07,100
1467928,38.06,6953,5056,1897,139.04,-132.97,8271.23,-6357.97,0.06,1.97,1.3,0.28,3.75,99
1851442,75.06,116,106,10,594,-200,2865,-776,0.27,6.41,3.69,18.01,26.06,100
1538412,97.88,518,433,85,87.67,-28.21,877.45,-583.81,0.06,3,1.5,0.57,2.35,98
1904540,16.38,347,231,116,107.43,-233.09,3976.28,-3230.49,0.08,1.07,1.23,2.15,-11.39,0
1353057,78.85,239,200,39,86.71,-62.49,1208.14,-419.93,0.28,7,2.88,3.3,1.24,100
1924099,47.36,205,141,64,25.87,-56.1,428.61,-305.89,0.11,1.41,1.4,0.6,47.36,0
1902415,11.99,174,106,68,1563.83,-4156.23,37843.66,-35104.03,0.06,0.36,1.08,15.75,-23.19,99
1812928,73.78,5079,3754,1325,47.55,-37.74,4550.89,-4393.56,0.08,0.42,1.04,0.03,-19.12,98
1867317,34.11,218,191,27,58.73,-103.9,2606.77,-930.95,0.34,5.23,2.8,7.69,13.46,82
1817748,215.78,4347,3058,1289,1215.86,-748.57,70796.98,-51327.87,0.09,1.78,1.38,4.48,-9.77,88
1883971,20.84,181,117,64,36.4,-9.54,376.15,-175.39,0.2,10.1,2.14,1.11,8.61,98
1894077,24.17,51,27,24,2882.06,-2175.33,29922.83,-17894.8,0.2,1.4,1.67,235.84,18.87,100
1749898,20.32,951,614,337,12.95,-26.42,898.31,-695.31,0.08,1.2,1.29,0.21,5.66,100
1861217,326.28,2128,1154,974,439.94,-96.26,6161.18,-4212.4,0.05,6.66,1.46,0.92,11.32,96
1922841,43.08,154,89,65,10.95,-2.69,87.8,-63.01,0.27,1.88,1.39,0.16,43.08,0
1774188,1624.16,1444,1206,238,432,-380.64,37442.35,-11991.86,0.57,7.84,3.12,17.62,45.06,62
1743580,44.56,436,344,92,119.78,-30.62,1033.45,-588.06,0.13,3.6,1.76,1.02,4.57,100
1689870,15.36,1243,864,379,86.61,-141.72,1978.34,-2097.11,0.02,-0.33,0.94,-0.1,-4.96,55
1854755,18.45,81,66,15,16.07,-17.85,154.29,-114.58,0.13,1.03,1.35,0.49,-1.48,93
1897223,20.23,167,129,38,46.78,-61.44,1250.94,-665.05,0.22,2.22,1.88,3.51,23.23,0
1744094,85.92,296,172,124,26.37,-8.78,586.4,-500.8,0.18,1.53,1.17,0.29,-18.29,100
1870004,58.66,349,188,161,1445.51,-133.33,4720.47,-1838.5,0.09,4.87,2.57,8.26,-0.65,86
1922646,21.11,97,32,65,123.03,-30.6,937.63,-777.35,0.09,0.92,1.21,1.65,6.98,94
1802345,54.76,1676,1257,419,65.56,-16.31,1947.95,-752.14,0.19,16.85,2.59,0.71,15.19,95
1740334,26.97,325,172,153,102.99,-94,2475.43,-1618.23,0.14,1.53,1.53,2.64,-26.07,0
1657925,15.71,1067,714,353,1036.59,-1382.37,22465.99,-19487.64,0.03,1.68,1.15,2.79,-0.32,0
1633087,50.47,536,409,127,75.6,-57.93,785.48,-492.87,0.08,1.59,1.59,0.55,5.21,99
1546172,48.84,1031,736,295,10.02,-30.17,910.17,-728.63,0.11,2.61,1.25,0.18,0.6,80
1826012,9.19,1062,701,361,100.68,-153.4,8137.59,-7707.49,0.07,0.63,1.06,0.4,-10.07,90
1883901,22.26,177,123,54,31.31,-4.6,300.83,-87.02,0.27,15.46,3.46,1.21,5.89,98
1754340,174.37,78,68,10,8.25,-5.37,171.23,-28.15,0.65,21.32,6.08,1.83,8.05,97
1731496,21.64,175,146,29,13.93,-15.86,413.88,-102.37,0.42,5.2,4.04,1.78,3.35,99
1916613,57.7,1127,752,375,83.65,-15.68,696.22,-341.43,0.08,2.82,2.04,0.31,66.23,93
1769600,16.7,360,251,109,41.24,-12.63,443.35,-268.82,0.15,4.1,1.65,0.48,1.07,100
1906113,21.11,196,118,78,76.49,-15.37,588.09,-219.43,0.2,4.03,2.68,1.88,16.23,100
1833399,51.53,266,244,22,140,-247,4535,-2316,0.18,5.03,1.96,8.34,2.33,100
1766955,19.38,310,171,139,99.65,-115.3,3895.69,-3314.17,0.07,2.19,1.18,1.88,4.11,11
1868051,-11.21,230,117,113,24.28,-8.6,300.11,-313.1,0,-0.29,0.96,-0.06,-21.24,0
1918605,34.7,113,94,19,33.63,-7.25,119.71,-32.97,0.22,9.63,3.63,0.77,29.88,93
1830209,17.18,109,46,63,2333.48,-1358.05,17392.48,-19519.03,0.08,-0.23,0.89,-19.51,14.62,94
1894437,172.02,438,296,142,248.8,-79.2,6573.57,-1280.09,0.33,24.2,5.14,12.09,0.17,0
1779295,39.89,2171,1489,682,743.9,-316.25,10584.88,-7322.68,0.05,4.55,1.45,1.5,1.16,93
1855010,-0.73,164,121,43,33.95,-413.24,1244.03,-1350.6,0,-0.2,0.92,-0.65,-8.21,96
1881447,40.27,195,142,53,106.38,-24.76,1528.4,-316.58,0.38,19.08,4.83,6.21,7.67,99
1931424,78.53,274,218,56,238.6,-49.2,1921.68,-474.7,0.3,4.54,4.05,5.28,41.28,69
1821595,16.96,246,140,106,397.17,-40.6,2474.26,-807.53,0.19,8.66,3.06,6.78,10.94,100
1528774,33.63,8705,6341,2364,871.94,-530.03,32713.38,-27255.23,0.04,0.88,1.2,0.63,7.23,99
1879766,17.72,616,465,151,1226.41,-672.31,36216.06,-18759.43,0.19,3.34,1.93,28.34,1.59,99
1815176,17.16,167,136,31,20.12,-14.79,260.43,-88.79,0.31,6.55,2.93,1.03,3.33,100
1889149,33.4,86,67,19,6.5,-33.12,72.84,-56.14,0.12,0.5,1.3,0.19,-11.4,93
1696779,4.18,498,180,318,512.7,-229.11,7809.4,-7946.45,0,-0.08,0.98,-0.28,5.25,99
1792125,122.3,1058,748,310,512.05,-62.59,5108.59,-1756.62,0.12,12.17,2.91,3.17,46.13,100
1900471,15.07,558,325,233,138.3,-98,6547.84,-5105.49,0.11,3.18,1.28,2.58,0.99,0
1779049,15.24,336,235,101,37.74,-13.84,444.41,-259.31,0.18,2.85,1.71,0.55,1.66,98
1864883,82.62,59,46,13,84.79,-20.06,725.24,-131.77,0.44,18.18,5.5,10.06,19.14,77
1850826,57.33,67,57,10,64.34,-95.1,543.98,-321.34,0.22,1.74,1.69,3.32,15.64,31
1854387,401.51,383,301,82,70.95,-25.8,1139.21,-177.73,0.17,25.57,6.41,2.51,60.55,0
1806963,27.47,772,481,291,295.69,-191.64,8853.4,-5956.55,0.09,1.76,1.49,3.75,23.99,63
1895432,21.85,49,31,18,39.93,-34.1,674.3,-444.29,0.35,3.52,1.52,4.69,9.51,0
1843891,15.98,43,26,17,9.97,-7.32,82.43,-41.36,0.28,5.57,1.99,0.96,5.22,93
1884428,18.61,229,141,88,2302.57,-3351.52,82241.78,-35981.08,0.29,3.78,2.29,202.01,7.5,36
1794380,172.32,491,349,142,55.79,-71.96,2024.11,-907.55,0.24,8.43,2.23,2.27,32.8,0
1904224,22.98,507,379,128,1432.03,-541.57,11158.95,-5413.96,0.11,2.98,2.06,11.33,16.3,99
1844777,38.04,393,258,135,96.32,-39.78,1434.79,-864.16,0.15,3.85,1.66,1.45,7.76,96
1869126,33.31,1512,1072,440,673.56,-1359.94,9331.71,-6787.69,0.05,1.29,1.37,1.68,-5.59,100
1852310,314.98,325,325,0,59.5,0,314.98,0,0.16,0,-9999999999,0.97,16.47,0
1883437,20.06,279,96,183,8890,-2810.2,164947.36,-104289.63,0.14,5.4,1.58,217.41,12.53,49
1866632,33.95,1407,998,409,520.91,-1091.49,7998.92,-6087.74,0.04,1.14,1.31,1.36,-5.78,100
1787507,19.51,88,74,14,13.75,-11.17,259.18,-59.74,0.56,5.72,4.34,2.27,5.22,0
995747,55.99,835,737,98,56.02,-143.32,3498.13,-1196.26,0.35,6.4,2.92,2.76,1.15,0
1751179,31.66,114,75,39,25.19,-9.06,198.81,-52.2,0.29,11.86,3.81,1.29,1.59,100
1939203,201.45,164,147,17,6.03,-14.11,304.13,-102.68,0.37,8.45,2.96,1.23,12.17,100
1866577,33.75,1416,1006,410,528.16,-1100.47,7996.43,-6096.16,0.04,1.15,1.31,1.34,-5.96,99
1781905,15.41,136,85,51,12.77,-12.31,237.11,-174.17,0.12,1.6,1.36,0.46,4.13,35
1849346,19.91,84,60,24,24.96,-24.28,293.13,-93.99,0.36,5.24,3.12,2.37,3.74,0
1917247,27.71,103,69,34,512.24,-210.84,3848.5,-2505.31,0.13,2.19,1.54,13.04,21.51,100
1021524,20.21,2058,1431,627,34.96,-122.82,2635.44,-2675.73,0.02,-0.06,0.98,-0.02,-7.86,54
1773297,38.18,315,203,112,304.55,-264.3,2238.13,-1866.43,0.06,0.79,1.2,1.18,4.21,46
1254886,27.46,7684,5641,2043,315.74,-461.88,13389.72,-10891.81,0.03,1.13,1.23,0.33,5.09,96
1903948,17.36,581,370,211,63.1,-67.7,2672.2,-2167.76,0.07,1.48,1.23,0.87,2.1,93
1857882,124.25,164,132,32,96.8,-79.97,1558.32,-245.33,0.22,16.42,6.35,8.01,7.3,93
1742312,34.18,417,265,152,51.6,-18.36,910.96,-619.38,0.1,4.57,1.47,0.7,4.32,98
1861940,26.21,108,73,35,85.8,-80.6,1064.75,-543.08,0.22,4.45,1.96,4.83,16.39,99
1836911,15.03,364,239,125,44.8,-21,748.83,-448.16,0.16,3.74,1.67,0.83,2.92,100
1900793,-2.92,432,320,112,2990,-2933,26178.45,-28468.37,0,-0.23,0.92,-5.3,-12.27,14
892896,800.97,2363,1599,764,2460.28,-458.38,41424.24,-16130.7,0.11,18.46,2.57,10.7,9.91,99
1922027,25.09,375,193,182,48.14,-21.88,671.79,-515.67,0.08,2.57,1.3,0.42,11.21,99
1770392,25.07,790,656,134,450.46,-757.02,11351.21,-10880.2,0.05,0.13,1.04,0.6,6.8,82
1866637,31.19,1407,999,408,532.99,-1114.18,8034.65,-6113.65,0.04,1.13,1.31,1.37,-5.72,100
1824481,15.75,83,68,15,150.26,-51.44,646.58,-328.1,0.17,2.7,1.97,3.84,1.93,100
1906353,20.43,41,20,21,10.2,-4.93,133.58,-76.11,0.27,2.32,1.76,1.4,8.46,90
1722516,53.59,394,178,216,124023,-41259,2754434,-2295782,-0.08,1.15,1.2,,-0.24,7
1921509,49.02,109,60,49,465,-330,10025,-8635,0.09,0.89,1.16,12.75,-13.12,98
1885751,7.85,32,22,10,5.84,-6.04,31.65,-23.28,0.15,0.81,1.36,0.26,-2.52,96
1912476,14.75,223,173,50,14,-14,326.64,-282.3,0.14,1,1.16,0.2,6.36,99
1911841,165.48,146,124,22,8.41,-5.67,336.18,-36.09,0.65,37.75,9.32,2.06,10.02,100
1801673,12.69,157,105,52,49.24,-13.73,339.51,-180.19,0.14,2.54,1.88,1.01,2.07,100
1917191,21.51,431,326,105,69.95,-21.31,778.52,-375.26,0.13,3.71,2.07,0.94,12.48,99
1859432,596.36,2528,1941,587,36.85,-25.03,3302.92,-1643.95,0.19,6.8,2.01,0.66,19.17,100
1922085,20.19,261,190,71,130.41,-91.22,530.83,-373.68,0.06,1.06,1.42,0.6,6.37,97
1907811,68.3,74,63,11,1866.51,-1333.64,34304.9,-5641.42,0.66,20.53,6.08,387.34,50.07,37
1816958,151.45,62,46,16,11067.84,-1451.36,78418.67,-10599.52,0.51,22.66,7.4,,6.61,98
1757494,11.12,337,257,80,5.41,-3.98,195.65,-162.28,0.11,2.39,1.21,0.1,-0.66,100
1866296,13.38,132,90,42,10.64,-11.77,206.01,-72.18,0.34,4.89,2.85,1.01,4.54,96
1583536,95.16,7907,4167,3740,1165.48,-418.87,79862.41,-52945.07,0.08,2.32,1.51,3.4,2.57,99
1910417,18.19,497,338,159,104.4,-66.71,1878.15,-770.63,0.22,10.59,2.44,2.23,12.44,99
1900982,18.86,48,30,18,39.93,-34.1,645.15,-441.87,0.33,3.11,1.46,4.24,9.39,0
1848884,86.39,290,235,55,210.09,-89,4404.68,-801.4,0.45,17.25,5.5,12.43,11.17,86
1781088,69.05,1888,1425,463,65.56,-21.67,2298.84,-881.75,0.2,20.02,2.61,0.75,17.61,95
1866635,28.22,1408,999,409,527.62,-1104.25,8019.03,-6109.85,0.04,1.13,1.31,1.36,-5.2,100
1729016,117.56,1391,956,435,321.75,-139.35,3952.63,-3048.02,0.05,1.97,1.3,0.65,14.73,99
1837088,17.2,564,457,107,13.51,-42.25,829.25,-760.26,0.04,0.26,1.09,0.12,-1.1,0
1851577,12.76,635,443,192,50.76,-24.6,2126.14,-1025.99,0.22,10.91,2.07,1.73,0.55,89
1767013,66.98,227,106,121,9.9,-5.12,238.22,-169.98,0.19,5.15,1.4,0.3,15.55,100
1868073,31.63,1298,896,402,306.38,-47.36,5949.41,-2913.76,0.14,15.52,2.04,2.34,10.64,100
1865584,47.52,178,156,22,4.96,-16.31,151.02,-89.15,0.16,2.33,1.69,0.35,14.31,14
1918371,6.14,58,32,26,10.02,-6.94,88.23,-82.16,0.05,0.27,1.07,0.1,8.46,84
1921278,87.68,294,201,93,86.25,-76.56,1672.52,-1306.95,0.09,1.45,1.28,1.24,87.69,95
1922283,30.13,199,142,57,70.35,-69.25,2381.62,-875.77,0.38,21.65,2.72,7.57,28.87,99
1714293,15.48,190,145,45,66.12,-32.24,1045.29,-271.29,0.39,12.07,3.85,4.07,2.37,97
1753246,21.33,4768,3395,1373,351.54,-142.27,8921.86,-7051.12,0.04,1.15,1.27,0.39,4.03,99
1795416,18.57,138,95,43,196.43,-390.94,2909.54,-1774.03,0.17,1.33,1.64,8.23,9.16,60
1846086,21.9,69,58,11,155.8,-566,1598.47,-808.69,0.21,1.31,1.98,11.45,7.08,0
1657688,12.21,824,488,336,67.62,-95.22,3393.19,-3102.42,0.04,0.47,1.09,0.35,6.41,58
1689589,28.19,259,198,61,86.71,-37.88,1002.43,-438.61,0.22,6.93,2.29,2.18,2.4,99
1913149,-8.84,109,52,57,101.24,-87.76,432.92,-502.86,-0.02,-0.32,0.86,-0.64,-9.28,100
1926857,45.93,592,531,61,3042.36,-4944.72,120735.22,-27521.84,0.27,6.65,4.39,157.46,28.97,5
1856644,18.08,257,208,49,65.98,-21.75,2313,-505.36,0.55,55.21,4.58,7.03,5.82,99
1819124,333.49,1209,578,631,5982,-4068,122892.7,-106218.01,0.05,2.68,1.16,13.79,52.02,0
1795852,11.3,343,276,67,16.34,-7.67,349.59,-168.91,0.26,11.36,2.07,0.53,1.66,100
1522092,9.82,2497,1543,954,79620,-23725,1635695,-1502179,0.02,0.33,1.09,53.47,-4.39,97
1878805,100.86,167,139,28,133.46,-44.7,892.43,-262.09,0.26,9.69,3.41,3.77,30.48,23
1084560,19.78,9261,6194,3067,42.57,-202.49,10627.43,-10025.53,0.04,1.14,1.06,0.06,2.53,99
1762818,210.97,249,242,7,13.48,-16.22,560.68,-63.77,0.58,15.91,8.79,2,6.12,0
1821408,164.02,727,536,191,41.1,-74.81,2462.04,-2235.3,0.07,0.36,1.1,0.31,-1.69,13
1920883,44.15,76,60,16,28.34,-64.66,239.38,-124.58,0.19,1.78,1.92,1.51,44.15,28
1824152,35.94,43,22,21,119.55,-48.75,460.95,-281.25,0.17,1.42,1.64,4.18,3.06,0
1217711,30.44,2111,856,1255,31325.52,-8973.6,1305693.07,-1142294.05,0.04,1.93,1.14,77.4,22.29,46
1882709,10.04,270,135,135,191,-92,6656,-6157,0.04,0.54,1.08,1.85,8.49,100
1881675,49.87,316,178,138,100,-73,6449,-5571,0.06,1.31,1.16,2.78,2.95,89
1761563,1.45,91,46,45,38.42,-36.43,401.55,-368.69,0.04,0.24,1.09,0.36,21.94,0
1363066,55.5,1582,904,678,53.87,-176.37,4691.15,-3721.43,0.08,1.05,1.26,0.61,-23.91,90
1855569,53.52,44,40,4,17.32,-16.46,91.07,-33.11,0.28,3.52,2.75,1.32,12.99,95
1620740,342.13,1468,926,542,47.75,-64.76,3475.37,-2796.3,0.07,3.59,1.24,0.46,4.05,0
1910314,15.61,43,34,9,40.55,-27.29,270.6,-114.46,0.3,4.41,2.36,3.63,9.8,93
1885445,28.09,91,77,14,2941.5,-2342.4,42168.2,-14074.37,0.43,11.99,3,308.72,10.87,100
1864308,95.12,38,29,9,16.48,-13.57,143.61,-48.49,0.55,5.91,2.96,2.5,31.16,100
1896658,27.88,1099,863,236,150.68,-32.19,2589.26,-1144.14,0.17,6.33,2.26,1.31,15.99,98
1903888,16.91,61,44,17,1208.76,-228.4,3764.24,-946.81,0.28,4.4,3.98,46.19,11.54,96
1451865,1.19,731,293,438,103.37,-23.66,5940.96,-5808.5,0.03,0.17,1.02,0.18,0.28,0
1915060,52.45,385,372,13,105.29,-3.22,1871.13,-12.56,0.47,222.58,148.98,4.83,51.33,10
1807829,12.29,1334,863,471,21.14,-19.71,1432.05,-940.41,0.12,2.43,1.52,0.37,3.15,100
1933019,18.87,1644,974,670,2.93,-3.02,557.33,-374.09,0.17,23.2,1.49,0.11,18.87,100
1904667,0.49,42,19,23,2.97,-3.3,22.95,-21.65,0.03,0.14,1.06,0.03,-1.48,85
1361650,68.98,413,413,0,258.32,0,13480.19,-364.61,1.25,1748.74,36.97,32.64,1.47,0
1941055,9.44,42,32,10,1572.84,-3632.61,10037.69,-9538.21,0.05,0.09,1.05,11.89,9.44,0
1856649,95.46,238,97,141,64.79,-275.99,1006.12,-831.99,0.11,0.51,1.21,0.73,-41.11,0
1926720,21.77,614,360,254,103.16,-66.78,2211.78,-1200.05,0.18,3.83,1.84,1.65,22.33,0
1876436,54.77,78,78,0,56.87,0,1659.68,-16.87,1.83,1845.85,98.38,21.28,16.91,0
1615688,104.01,1512,845,667,40010,-38770,2503437.97,-2099814.19,0.06,5.45,1.19,266.95,7.33,1
1901223,22.27,687,512,175,17.44,-15.98,1155.63,-642.89,0.21,4.4,1.8,0.75,8.09,100
1840710,572.32,309,265,44,9.48,-15.32,308.08,-90.13,0.38,8.53,3.42,0.71,69.41,0
1930567,5.77,51,32,19,460.15,-107.01,1159.28,-581.75,0.15,1.99,1.99,11.32,5.77,0
1854447,10.13,28,23,5,53.9,-9.84,432.61,-37.74,0.87,31.74,11.46,14.1,2.62,100
1887921,66.87,2194,1529,665,394.48,-935.55,11247.52,-6571.68,0.05,4.93,1.71,2.13,37.1,99
1583755,-0.99,354,287,67,2.36,-6.87,153.37,-155.36,0,-0.06,0.99,-0.01,-6.26,100
1922680,39.12,57,45,12,561.43,-60.75,1399.07,-223.75,0.28,6.71,6.25,20.62,39.12,100
1933020,17.12,1766,1029,737,2.97,-4.35,622.49,-455.88,0.14,10.55,1.37,0.09,17.12,100
1924678,46.69,58,50,8,16.66,-24.67,104.15,-29.99,0.34,2.99,3.47,1.28,45.36,0
1487160,49.53,217,211,6,9237,-2788,143208,-10579,0.77,25.52,13.54,611.19,4.62,0
1926069,56.35,41,36,5,5.68,-30.11,101.72,-73.99,0.2,0.63,1.37,0.68,-12.02,95
1921719,3.19,79,44,35,43.23,-21.16,332,-108.23,0.33,4.17,3.07,2.83,2.89,68
1864349,471.9,186,108,78,140.95,-82.91,1307.03,-878.7,0.13,2.32,1.49,2.3,11.89,0
1911656,29.52,28,28,0,1508.96,0,10031.6,0,1.16,86.88,-9999999999,358.27,24.38,0
1933528,20.63,260,184,76,27,-33.54,361.29,-267.63,0.08,2.79,1.35,0.36,20.63,100
1762590,283.4,741,496,245,415.85,-304.24,5333.3,-3186.7,0.11,4.7,1.67,2.9,11.31,46
1807391,12.43,423,306,117,27.66,-87.41,1372.67,-1291.31,0.05,0.35,1.06,0.19,1.96,100
1222374,109.71,27878,21175,6703,9346.5,-6073.38,286036.48,-224210.16,0.01,1.39,1.28,2.22,1.41,99
1663408,93.39,12266,10084,2182,2224.79,-1879.32,117525.83,-73107.3,0.04,12.36,1.61,3.62,4.55,99
1787381,100.93,186,161,25,63,-24.83,1078.37,-214.24,0.41,11.37,5.03,4.65,12.73,10
1696414,25.62,3627,2477,1150,30.09,-70.32,11630.01,-6199.4,0.12,3.44,1.88,1.5,7.36,96
1782511,80.74,8574,6715,1859,83.41,-69.61,7886.85,-3272.89,0.12,14.14,2.41,0.54,10.22,86
1923718,11.33,69,52,17,44.28,-6.31,375.91,-35.97,0.54,52.87,10.45,4.93,11.33,94
